Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,Canada,Alberta,2020-11-30,53108,16973,619,1085,522,126
North America,Canada,Alberta,2020-12-01,54815,17531,642,1136,535,131
North America,Canada,Alberta,2020-12-02,56534,18065,664,1188,549,135
North America,Canada,Alberta,2020-12-03,58260,18572,685,1239,563,138
North America,Canada,Alberta,2020-12-04,59991,19049,706,1291,577,142
North America,Canada,Alberta,2020-12-05,61726,19500,725,1343,592,145
North America,Canada,Alberta,2020-12-06,63464,19925,744,1396,607,148
North America,Canada,Alberta,2020-12-07,65199,20320,762,1448,623,151
North America,Canada,Alberta,2020-12-08,66922,20680,779,1499,639,154
North America,Canada,Alberta,2020-12-09,68630,21001,794,1550,655,156
North America,Canada,Alberta,2020-12-10,70319,21282,808,1601,671,158
North America,Canada,Alberta,2020-12-11,71986,21524,821,1651,688,160
North America,Canada,Alberta,2020-12-12,73631,21730,833,1701,705,162
North America,Canada,Alberta,2020-12-13,75252,21900,844,1749,722,163
North America,Canada,Alberta,2020-12-14,76844,22031,853,1797,740,164
North America,Canada,Alberta,2020-12-15,78403,22122,861,1844,757,164
North America,Canada,Alberta,2020-12-16,79926,22173,867,1889,775,165
North America,Canada,Alberta,2020-12-17,81411,22184,872,1934,793,165
North America,Canada,Alberta,2020-12-18,82856,22157,876,1977,811,165
North America,Canada,Alberta,2020-12-19,84260,22091,878,2019,829,164
North America,Canada,Alberta,2020-12-20,85623,21990,879,2060,848,163
North America,Canada,Alberta,2020-12-21,86942,21854,879,2100,866,162
North America,Canada,Alberta,2020-12-22,88215,21683,877,2138,884,161
North America,Canada,Alberta,2020-12-23,89443,21479,874,2175,903,159
North America,Canada,Alberta,2020-12-24,90627,21247,870,2210,921,158
North America,Canada,Alberta,2020-12-25,91766,20987,865,2245,940,156
North America,Canada,Alberta,2020-12-26,92859,20701,859,2277,958,153
North America,Canada,Alberta,2020-12-27,93906,20388,851,2309,976,151
North America,Canada,Alberta,2020-12-28,94904,20049,843,2339,995,148
North America,Canada,Alberta,2020-12-29,95851,19682,833,2367,1013,146
North America,Canada,Alberta,2020-12-30,96754,19296,823,2394,1031,143
North America,Canada,Alberta,2020-12-31,97615,18896,812,2420,1049,140
North America,Canada,Alberta,2021-01-01,98437,18484,800,2445,1067,137
North America,Canada,Alberta,2021-01-02,99220,18062,787,2468,1085,134
North America,Canada,Alberta,2021-01-03,99961,17629,774,2490,1102,130
North America,Canada,Alberta,2021-01-04,100659,17182,760,2511,1120,127
North America,Canada,Alberta,2021-01-05,101311,16718,746,2531,1137,124
North America,Canada,Alberta,2021-01-06,101924,16247,731,2549,1154,120
North America,Canada,Alberta,2021-01-07,102503,15773,715,2567,1171,116
North America,Canada,Alberta,2021-01-08,103049,15300,700,2583,1188,113
North America,Canada,Alberta,2021-01-09,103565,14829,684,2599,1205,109
North America,Canada,Alberta,2021-01-10,104049,14358,668,2613,1221,106
North America,Canada,Alberta,2021-01-11,104499,13884,651,2627,1238,102
North America,Canada,Alberta,2021-01-12,104916,13409,635,2639,1254,99
North America,Canada,Alberta,2021-01-13,105306,12938,618,2651,1269,95
North America,Canada,Alberta,2021-01-14,105670,12473,602,2662,1285,92
North America,Canada,Alberta,2021-01-15,106010,12016,585,2672,1300,88
North America,Canada,Alberta,2021-01-16,106327,11566,568,2681,1316,85
North America,Canada,Alberta,2021-01-17,106620,11123,552,2690,1330,82
North America,Canada,Alberta,2021-01-18,106891,10686,535,2698,1345,78
North America,Canada,Alberta,2021-01-19,107142,10258,519,2706,1360,75
North America,Canada,Alberta,2021-01-20,107374,9840,503,2713,1374,72
North America,Canada,Alberta,2021-01-21,107589,9433,487,2719,1388,69
North America,Canada,Alberta,2021-01-22,107788,9037,472,2725,1402,66
North America,Canada,Alberta,2021-01-23,107972,8651,456,2731,1415,63
North America,Canada,Alberta,2021-01-24,108140,8276,441,2736,1429,61
North America,Canada,Alberta,2021-01-25,108294,7911,426,2740,1442,58
North America,Canada,Alberta,2021-01-26,108435,7558,412,2745,1455,55
North America,Canada,Alberta,2021-01-27,108566,7216,397,2749,1467,53
North America,Canada,Alberta,2021-01-28,108686,6887,383,2752,1480,50
North America,Canada,Alberta,2021-01-29,108796,6569,370,2755,1492,48
North America,Canada,Alberta,2021-01-30,108897,6263,356,2758,1504,46
North America,Canada,Alberta,2021-01-31,108988,5967,343,2761,1516,43
North America,Canada,Alberta,2021-02-01,109072,5683,331,2764,1528,41
North America,Canada,Alberta,2021-02-02,109148,5410,319,2766,1539,39
North America,Canada,Alberta,2021-02-03,109217,5148,307,2768,1550,37
North America,Canada,Alberta,2021-02-04,109281,4897,295,2770,1561,36
North America,Canada,Alberta,2021-02-05,109339,4657,284,2772,1572,34
North America,Canada,Alberta,2021-02-06,109392,4427,273,2773,1582,32
North America,Canada,Alberta,2021-02-07,109439,4207,262,2775,1593,30
North America,Canada,Alberta,2021-02-08,109482,3996,252,2776,1603,29
North America,Canada,Alberta,2021-02-09,109521,3795,242,2777,1613,27
North America,Canada,Alberta,2021-02-10,109557,3603,233,2778,1623,26
North America,Canada,Alberta,2021-02-11,109589,3421,224,2779,1632,25
North America,Canada,Alberta,2021-02-12,109618,3247,215,2780,1642,23
North America,Canada,Alberta,2021-02-13,109644,3082,206,2781,1651,22
North America,Canada,Alberta,2021-02-14,109668,2924,198,2782,1660,21
North America,Canada,Alberta,2021-02-15,109689,2774,190,2782,1669,20
North America,Canada,Alberta,2021-02-16,109709,2631,182,2783,1678,19
North America,Canada,Alberta,2021-02-17,109726,2496,175,2783,1686,18
North America,Canada,Alberta,2021-02-18,109742,2368,168,2784,1695,17
North America,Canada,Alberta,2021-02-19,109756,2246,161,2784,1703,16
North America,Canada,Alberta,2021-02-20,109769,2130,154,2785,1711,15
North America,Canada,Alberta,2021-02-21,109780,2020,148,2785,1719,14
North America,Canada,Alberta,2021-02-22,109790,1916,142,2785,1726,14
North America,Canada,Alberta,2021-02-23,109800,1818,136,2786,1734,13
North America,Canada,Alberta,2021-02-24,109808,1724,130,2786,1741,12
North America,Canada,Alberta,2021-02-25,109815,1636,125,2786,1749,12
North America,Canada,Alberta,2021-02-26,109822,1553,120,2786,1756,11
North America,Canada,Alberta,2021-02-27,109828,1473,115,2786,1763,11
North America,Canada,Alberta,2021-02-28,109833,1399,110,2787,1770,10
North America,Canada,Alberta,2021-03-01,109838,1328,106,2787,1777,9
North America,Canada,Alberta,2021-03-02,109842,1261,101,2787,1783,9
North America,Canada,Alberta,2021-03-03,109846,1197,97,2787,1790,9
North America,Canada,Alberta,2021-03-04,109850,1138,93,2787,1796,8
North America,Canada,Alberta,2021-03-05,109853,1081,89,2787,1802,8
North America,Canada,Alberta,2021-03-06,109855,1028,85,2787,1808,7
North America,Canada,Alberta,2021-03-07,109858,977,82,2787,1814,7
North America,Canada,Alberta,2021-03-08,109860,929,78,2787,1820,7
North America,Canada,Alberta,2021-03-09,109862,884,75,2787,1826,6
North America,Canada,Alberta,2021-03-10,109864,841,72,2787,1831,6
North America,Canada,Alberta,2021-03-11,109865,801,69,2788,1837,6
North America,Canada,Alberta,2021-03-12,109867,763,66,2788,1842,5
North America,Canada,Alberta,2021-03-13,109868,727,63,2788,1848,5
North America,Canada,Alberta,2021-03-14,109869,693,61,2788,1853,5
North America,Canada,Alberta,2021-03-15,109870,661,58,2788,1858,5
North America,Canada,Alberta,2021-03-16,109871,630,56,2788,1863,4
North America,Canada,Alberta,2021-03-17,109871,602,54,2788,1868,4
North America,Canada,Alberta,2021-03-18,109872,574,51,2788,1873,4
North America,Canada,Alberta,2021-03-19,109873,549,49,2788,1877,4
North America,Canada,Alberta,2021-03-20,109873,524,47,2788,1882,4
North America,Canada,Alberta,2021-03-21,109874,501,45,2788,1887,4
North America,Canada,Alberta,2021-03-22,109874,480,43,2788,1891,3
North America,Canada,Alberta,2021-03-23,109874,459,42,2788,1895,3
North America,Canada,Alberta,2021-03-24,109875,439,40,2788,1900,3
North America,Canada,Alberta,2021-03-25,109875,421,38,2788,1904,3
North America,Canada,Alberta,2021-03-26,109875,404,37,2788,1908,3
North America,Canada,Alberta,2021-03-27,109876,387,35,2788,1912,3
North America,Canada,Alberta,2021-03-28,109876,371,34,2788,1916,3
North America,Canada,Alberta,2021-03-29,109876,356,32,2788,1920,3
North America,Canada,Alberta,2021-03-30,109876,342,31,2788,1923,2
North America,Canada,Alberta,2021-03-31,109876,329,30,2788,1927,2
North America,Canada,Alberta,2021-04-01,109876,316,29,2788,1931,2
North America,Canada,Alberta,2021-04-02,109876,304,27,2788,1934,2
North America,Canada,Alberta,2021-04-03,109877,293,26,2788,1938,2
North America,Canada,Alberta,2021-04-04,109877,282,25,2788,1941,2
North America,Canada,Alberta,2021-04-05,109877,271,24,2788,1945,2
North America,Canada,Alberta,2021-04-06,109877,261,23,2788,1948,2
North America,Canada,Alberta,2021-04-07,109877,252,22,2788,1951,2
North America,Canada,Alberta,2021-04-08,109877,243,22,2788,1954,2
North America,Canada,Alberta,2021-04-09,109877,235,21,2788,1957,2
North America,Canada,Alberta,2021-04-10,109877,227,20,2788,1960,2
North America,Canada,Alberta,2021-04-11,109877,219,19,2788,1963,2
North America,Canada,Alberta,2021-04-12,109877,211,18,2788,1966,1
North America,Canada,Alberta,2021-04-13,109877,204,18,2788,1969,1
North America,Canada,Alberta,2021-04-14,109877,198,17,2788,1972,1
North America,Canada,Alberta,2021-04-15,109877,191,16,2788,1975,1
North America,Canada,Alberta,2021-04-16,109877,185,16,2788,1977,1
North America,Canada,Alberta,2021-04-17,109877,179,15,2788,1980,1
North America,Canada,Alberta,2021-04-18,109877,174,14,2788,1983,1
North America,Canada,Alberta,2021-04-19,109877,168,14,2788,1985,1
North America,Canada,Alberta,2021-04-20,109877,163,13,2788,1988,1
North America,Canada,Alberta,2021-04-21,109877,158,13,2788,1990,1
North America,Canada,Alberta,2021-04-22,109877,154,12,2788,1992,1
North America,Canada,Alberta,2021-04-23,109877,149,12,2788,1995,1
North America,Canada,Alberta,2021-04-24,109877,145,11,2788,1997,1
North America,Canada,Alberta,2021-04-25,109877,141,11,2788,1999,1
North America,Canada,Alberta,2021-04-26,109877,137,11,2788,2002,1
North America,Canada,Alberta,2021-04-27,109877,133,10,2788,2004,1
North America,Canada,Alberta,2021-04-28,109877,129,10,2788,2006,1
North America,Canada,Alberta,2021-04-29,109877,126,9,2788,2008,1
North America,Canada,Alberta,2021-04-30,109877,122,9,2788,2010,1
North America,Canada,Alberta,2021-05-01,109877,119,9,2788,2012,1
North America,Canada,Alberta,2021-05-02,109877,116,8,2788,2014,1
North America,Canada,Alberta,2021-05-03,109877,113,8,2788,2016,1
North America,Canada,Alberta,2021-05-04,109877,110,8,2788,2018,1
North America,Canada,Alberta,2021-05-05,109877,107,8,2788,2019,1
North America,Canada,Alberta,2021-05-06,109877,104,7,2788,2021,1
North America,Canada,Alberta,2021-05-07,109877,101,7,2788,2023,1
North America,Canada,Alberta,2021-05-08,109877,99,7,2788,2025,1
North America,Canada,Alberta,2021-05-09,109877,96,7,2788,2026,1
North America,Canada,Alberta,2021-05-10,109877,94,6,2788,2028,1
North America,Canada,Alberta,2021-05-11,109877,92,6,2788,2030,1
North America,Canada,Alberta,2021-05-12,109877,89,6,2788,2031,1
North America,Canada,Alberta,2021-05-13,109877,87,6,2788,2033,1
North America,Canada,Alberta,2021-05-14,109877,85,5,2788,2034,1
North America,Canada,Alberta,2021-05-15,109877,83,5,2788,2036,1
North America,Canada,Alberta,2021-05-16,109877,81,5,2788,2037,1
North America,Canada,Alberta,2021-05-17,109877,79,5,2788,2039,1
North America,Canada,Alberta,2021-05-18,109877,77,5,2788,2040,1
North America,Canada,Alberta,2021-05-19,109877,75,5,2788,2042,1
North America,Canada,Alberta,2021-05-20,109877,74,4,2788,2043,1
North America,Canada,Alberta,2021-05-21,109877,72,4,2788,2044,1
North America,Canada,Alberta,2021-05-22,109877,70,4,2788,2046,1
North America,Canada,Alberta,2021-05-23,109877,69,4,2788,2047,1
North America,Canada,Alberta,2021-05-24,109877,67,4,2788,2048,0
North America,Canada,Alberta,2021-05-25,109877,66,4,2788,2049,0
North America,Canada,Alberta,2021-05-26,109877,64,4,2788,2051,0
North America,Canada,Alberta,2021-05-27,109877,63,4,2788,2052,0
North America,Canada,Alberta,2021-05-28,109877,61,3,2788,2053,0
North America,Canada,Alberta,2021-05-29,109877,60,3,2788,2054,0
North America,Canada,Alberta,2021-05-30,109877,59,3,2788,2055,0
North America,Canada,Alberta,2021-05-31,109877,57,3,2788,2056,0
North America,Canada,Alberta,2021-06-01,109877,56,3,2788,2057,0
North America,Canada,Alberta,2021-06-02,109877,55,3,2788,2058,0
North America,Canada,Alberta,2021-06-03,109877,54,3,2788,2060,0
North America,Canada,Alberta,2021-06-04,109877,53,3,2788,2061,0
North America,Canada,Alberta,2021-06-05,109877,51,3,2788,2062,0
North America,Canada,Alberta,2021-06-06,109877,50,3,2788,2062,0
North America,Canada,Alberta,2021-06-07,109877,49,2,2788,2063,0
North America,Canada,Alberta,2021-06-08,109877,48,2,2788,2064,0
North America,Canada,Alberta,2021-06-09,109877,47,2,2788,2065,0
North America,Canada,Alberta,2021-06-10,109877,46,2,2788,2066,0
North America,Canada,Alberta,2021-06-11,109877,45,2,2788,2067,0
North America,Canada,Alberta,2021-06-12,109877,44,2,2788,2068,0
North America,Canada,Alberta,2021-06-13,109877,43,2,2788,2069,0
North America,Canada,Alberta,2021-06-14,109877,42,2,2788,2070,0
North America,Canada,Alberta,2021-06-15,109877,41,2,2788,2070,0
North America,Canada,Alberta,2021-06-16,109877,41,2,2788,2071,0
North America,Canada,Alberta,2021-06-17,109877,40,2,2788,2072,0
North America,Canada,Alberta,2021-06-18,109877,39,2,2788,2073,0
North America,Canada,Alberta,2021-06-19,109877,38,2,2788,2073,0
North America,Canada,Alberta,2021-06-20,109877,37,2,2788,2074,0
North America,Canada,Alberta,2021-06-21,109877,37,2,2788,2075,0
North America,Canada,Alberta,2021-06-22,109877,36,2,2788,2076,0
North America,Canada,Alberta,2021-06-23,109877,35,2,2788,2076,0
North America,Canada,Alberta,2021-06-24,109877,34,1,2788,2077,0
North America,Canada,Alberta,2021-06-25,109877,34,1,2788,2078,0
North America,Canada,Alberta,2021-06-26,109877,33,1,2788,2078,0
North America,Canada,Alberta,2021-06-27,109877,32,1,2788,2079,0
North America,Canada,Alberta,2021-06-28,109877,32,1,2788,2080,0
North America,Canada,Alberta,2021-06-29,109877,31,1,2788,2080,0
North America,Canada,Alberta,2021-06-30,109877,30,1,2788,2081,0
North America,Canada,Alberta,2021-07-01,109877,30,1,2788,2081,0
North America,Canada,Alberta,2021-07-02,109877,29,1,2788,2082,0
North America,Canada,Alberta,2021-07-03,109877,28,1,2788,2083,0
North America,Canada,Alberta,2021-07-04,109877,28,1,2788,2083,0
North America,Canada,Alberta,2021-07-05,109877,27,1,2788,2084,0
North America,Canada,Alberta,2021-07-06,109877,27,1,2788,2084,0
North America,Canada,Alberta,2021-07-07,109877,26,1,2788,2085,0
North America,Canada,Alberta,2021-07-08,109877,26,1,2788,2085,0
North America,Canada,Alberta,2021-07-09,109877,25,1,2788,2086,0
North America,Canada,Alberta,2021-07-10,109877,25,1,2788,2086,0
North America,Canada,Alberta,2021-07-11,109877,24,1,2788,2087,0
North America,Canada,Alberta,2021-07-12,109877,24,1,2788,2087,0
North America,Canada,Alberta,2021-07-13,109877,23,1,2788,2088,0
North America,Canada,Alberta,2021-07-14,109877,23,1,2788,2088,0
North America,Canada,Alberta,2021-07-15,109877,22,1,2788,2088,0
North America,Canada,Alberta,2021-07-16,109877,22,1,2788,2089,0
North America,Canada,Alberta,2021-07-17,109877,21,1,2788,2089,0
North America,Canada,Alberta,2021-07-18,109877,21,1,2788,2090,0
North America,Canada,Alberta,2021-07-19,109877,21,1,2788,2090,0
North America,Canada,Alberta,2021-07-20,109877,20,1,2788,2091,0
North America,Canada,Alberta,2021-07-21,109877,20,1,2788,2091,0
North America,Canada,Alberta,2021-07-22,109877,19,1,2788,2091,0
North America,Canada,Alberta,2021-07-23,109877,19,1,2788,2092,0
North America,Canada,Alberta,2021-07-24,109877,19,1,2788,2092,0
North America,Canada,Alberta,2021-07-25,109877,18,1,2788,2092,0
North America,Canada,Alberta,2021-07-26,109877,18,1,2788,2093,0
North America,Canada,Alberta,2021-07-27,109877,17,1,2788,2093,0
North America,Canada,Alberta,2021-07-28,109877,17,1,2788,2094,0
North America,Canada,Alberta,2021-07-29,109877,17,1,2788,2094,0
North America,Canada,Alberta,2021-07-30,109877,16,1,2788,2094,0
North America,Canada,Alberta,2021-07-31,109877,16,1,2788,2095,0
North America,Canada,Alberta,2021-08-01,109877,16,1,2788,2095,0
North America,Canada,Alberta,2021-08-02,109877,15,1,2788,2095,0
North America,Canada,Alberta,2021-08-03,109877,15,1,2788,2095,0
North America,Canada,Alberta,2021-08-04,109877,15,1,2788,2096,0
North America,Canada,Alberta,2021-08-05,109877,15,1,2788,2096,0
North America,Canada,Alberta,2021-08-06,109877,14,0,2788,2096,0
