Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,US,Oregon,2021-04-28,124443,25,7,2924,1738,0
North America,US,Oregon,2021-04-29,124443,24,6,2924,1738,0
North America,US,Oregon,2021-04-30,124443,22,6,2924,1738,0
North America,US,Oregon,2021-05-01,124443,21,6,2924,1738,0
North America,US,Oregon,2021-05-02,124443,20,6,2924,1738,0
North America,US,Oregon,2021-05-03,124443,18,5,2924,1738,0
North America,US,Oregon,2021-05-04,124443,17,5,2924,1738,0
North America,US,Oregon,2021-05-05,124443,16,5,2924,1738,0
North America,US,Oregon,2021-05-06,124443,15,5,2924,1738,0
North America,US,Oregon,2021-05-07,124443,14,4,2924,1738,0
North America,US,Oregon,2021-05-08,124443,13,4,2924,1738,0
North America,US,Oregon,2021-05-09,124443,13,4,2924,1738,0
North America,US,Oregon,2021-05-10,124443,12,4,2924,1738,0
North America,US,Oregon,2021-05-11,124443,11,4,2924,1738,0
North America,US,Oregon,2021-05-12,124443,11,4,2924,1738,0
North America,US,Oregon,2021-05-13,124443,10,3,2924,1738,0
North America,US,Oregon,2021-05-14,124443,9,3,2924,1738,0
North America,US,Oregon,2021-05-15,124443,9,3,2924,1738,0
North America,US,Oregon,2021-05-16,124443,8,3,2924,1738,0
North America,US,Oregon,2021-05-17,124443,8,3,2924,1738,0
North America,US,Oregon,2021-05-18,124443,7,3,2924,1738,0
North America,US,Oregon,2021-05-19,124443,7,3,2924,1738,0
North America,US,Oregon,2021-05-20,124443,6,2,2924,1738,0
North America,US,Oregon,2021-05-21,124443,6,2,2924,1738,0
North America,US,Oregon,2021-05-22,124443,6,2,2924,1738,0
North America,US,Oregon,2021-05-23,124443,5,2,2924,1738,0
North America,US,Oregon,2021-05-24,124443,5,2,2924,1738,0
North America,US,Oregon,2021-05-25,124443,5,2,2924,1738,0
North America,US,Oregon,2021-05-26,124443,5,2,2924,1738,0
North America,US,Oregon,2021-05-27,124443,4,2,2924,1738,0
North America,US,Oregon,2021-05-28,124443,4,2,2924,1738,0
North America,US,Oregon,2021-05-29,124443,4,2,2924,1738,0
North America,US,Oregon,2021-05-30,124443,4,2,2924,1738,0
North America,US,Oregon,2021-05-31,124443,3,1,2924,1738,0
North America,US,Oregon,2021-06-01,124443,3,1,2924,1738,0
North America,US,Oregon,2021-06-02,124443,3,1,2924,1738,0
North America,US,Oregon,2021-06-03,124443,3,1,2924,1738,0
North America,US,Oregon,2021-06-04,124443,3,1,2924,1738,0
North America,US,Oregon,2021-06-05,124443,2,1,2924,1738,0
North America,US,Oregon,2021-06-06,124443,2,1,2924,1738,0
North America,US,Oregon,2021-06-07,124443,2,1,2924,1738,0
North America,US,Oregon,2021-06-08,124443,2,1,2924,1738,0
North America,US,Oregon,2021-06-09,124443,2,1,2924,1738,0
North America,US,Oregon,2021-06-10,124443,2,1,2924,1738,0
North America,US,Oregon,2021-06-11,124443,2,1,2924,1738,0
North America,US,Oregon,2021-06-12,124443,2,1,2924,1738,0
North America,US,Oregon,2021-06-13,124443,2,1,2924,1738,0
North America,US,Oregon,2021-06-14,124443,1,1,2924,1738,0
North America,US,Oregon,2021-06-15,124443,1,1,2924,1738,0
North America,US,Oregon,2021-06-16,124443,1,1,2924,1738,0
North America,US,Oregon,2021-06-17,124443,1,1,2924,1738,0
North America,US,Oregon,2021-06-18,124443,1,1,2924,1738,0
North America,US,Oregon,2021-06-19,124443,1,1,2924,1738,0
North America,US,Oregon,2021-06-20,124443,1,1,2924,1738,0
North America,US,Oregon,2021-06-21,124443,1,1,2924,1738,0
North America,US,Oregon,2021-06-22,124443,1,1,2924,1738,0
North America,US,Oregon,2021-06-23,124443,1,1,2924,1738,0
North America,US,Oregon,2021-06-24,124443,1,0,2924,1738,0
North America,US,Oregon,2021-06-25,124443,1,0,2924,1738,0
North America,US,Oregon,2021-06-26,124443,1,0,2924,1738,0
North America,US,Oregon,2021-06-27,124443,1,0,2924,1738,0
North America,US,Oregon,2021-06-28,124443,1,0,2924,1738,0
North America,US,Oregon,2021-06-29,124443,1,0,2924,1738,0
North America,US,Oregon,2021-06-30,124443,1,0,2924,1738,0
North America,US,Oregon,2021-07-01,124443,1,0,2924,1738,0
North America,US,Oregon,2021-07-02,124443,1,0,2924,1738,0
North America,US,Oregon,2021-07-03,124443,1,0,2924,1738,0
North America,US,Oregon,2021-07-04,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-05,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-06,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-07,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-08,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-09,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-10,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-11,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-12,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-13,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-14,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-15,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-16,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-17,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-18,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-19,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-20,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-21,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-22,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-23,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-24,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-25,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-26,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-27,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-28,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-29,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-30,124443,0,0,2924,1738,0
North America,US,Oregon,2021-07-31,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-01,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-02,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-03,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-04,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-05,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-06,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-07,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-08,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-09,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-10,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-11,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-12,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-13,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-14,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-15,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-16,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-17,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-18,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-19,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-20,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-21,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-22,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-23,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-24,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-25,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-26,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-27,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-28,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-29,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-30,124443,0,0,2924,1738,0
North America,US,Oregon,2021-08-31,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-01,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-02,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-03,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-04,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-05,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-06,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-07,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-08,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-09,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-10,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-11,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-12,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-13,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-14,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-15,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-16,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-17,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-18,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-19,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-20,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-21,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-22,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-23,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-24,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-25,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-26,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-27,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-28,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-29,124443,0,0,2924,1738,0
North America,US,Oregon,2021-09-30,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-01,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-02,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-03,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-04,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-05,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-06,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-07,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-08,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-09,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-10,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-11,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-12,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-13,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-14,124443,0,0,2924,1738,0
North America,US,Oregon,2021-10-15,124443,0,0,2924,1738,0
North America,US,Pennsylvania,2020-10-01,165044,7844,235,235,8144,59
North America,US,Pennsylvania,2020-10-02,166642,8864,271,283,8154,66
North America,US,Pennsylvania,2020-10-03,167888,9477,295,321,8166,71
North America,US,Pennsylvania,2020-10-04,168932,9856,313,352,8178,74
North America,US,Pennsylvania,2020-10-05,169875,10112,326,380,8190,76
North America,US,Pennsylvania,2020-10-06,170768,10302,337,407,8202,77
North America,US,Pennsylvania,2020-10-07,171646,10466,348,433,8215,78
North America,US,Pennsylvania,2020-10-08,172530,10626,358,460,8227,79
North America,US,Pennsylvania,2020-10-09,173433,10793,368,487,8240,81
North America,US,Pennsylvania,2020-10-10,174365,10977,378,515,8253,82
North America,US,Pennsylvania,2020-10-11,175332,11184,389,544,8266,83
North America,US,Pennsylvania,2020-10-12,176338,11413,401,574,8280,85
North America,US,Pennsylvania,2020-10-13,177388,11670,414,606,8293,87
North America,US,Pennsylvania,2020-10-14,178486,11957,427,639,8307,89
North America,US,Pennsylvania,2020-10-15,179634,12274,441,673,8321,91
North America,US,Pennsylvania,2020-10-16,180836,12621,456,709,8336,94
North America,US,Pennsylvania,2020-10-17,182095,13001,472,747,8351,97
North America,US,Pennsylvania,2020-10-18,183417,13416,490,786,8367,100
North America,US,Pennsylvania,2020-10-19,184804,13867,508,828,8383,103
North America,US,Pennsylvania,2020-10-20,186260,14354,528,872,8400,107
North America,US,Pennsylvania,2020-10-21,187787,14879,548,918,8418,111
North America,US,Pennsylvania,2020-10-22,189392,15442,570,966,8436,115
North America,US,Pennsylvania,2020-10-23,191078,16048,594,1016,8456,119
North America,US,Pennsylvania,2020-10-24,192852,16698,619,1070,8476,124
North America,US,Pennsylvania,2020-10-25,194722,17399,645,1126,8497,130
North America,US,Pennsylvania,2020-10-26,196690,18149,674,1185,8518,135
North America,US,Pennsylvania,2020-10-27,198755,18943,704,1247,8541,141
North America,US,Pennsylvania,2020-10-28,200921,19780,735,1312,8566,147
North America,US,Pennsylvania,2020-10-29,203192,20663,768,1380,8591,154
North America,US,Pennsylvania,2020-10-30,205577,21596,803,1451,8618,161
North America,US,Pennsylvania,2020-10-31,208086,22586,840,1527,8646,168
North America,US,Pennsylvania,2020-11-01,210731,23643,879,1606,8675,176
North America,US,Pennsylvania,2020-11-02,213525,24775,921,1690,8707,184
North America,US,Pennsylvania,2020-11-03,216463,25973,965,1778,8739,193
North America,US,Pennsylvania,2020-11-04,219542,27227,1011,1870,8774,203
North America,US,Pennsylvania,2020-11-05,222766,28536,1060,1967,8810,212
North America,US,Pennsylvania,2020-11-06,226146,29908,1111,2068,8849,223
North America,US,Pennsylvania,2020-11-07,229699,31358,1164,2175,8889,233
North America,US,Pennsylvania,2020-11-08,233434,32888,1220,2287,8932,245
North America,US,Pennsylvania,2020-11-09,237345,34487,1279,2404,8976,257
North America,US,Pennsylvania,2020-11-10,241435,36152,1341,2527,9024,269
North America,US,Pennsylvania,2020-11-11,245711,37886,1405,2655,9074,282
North America,US,Pennsylvania,2020-11-12,250184,39695,1472,2790,9126,296
North America,US,Pennsylvania,2020-11-13,254868,41589,1542,2930,9181,310
North America,US,Pennsylvania,2020-11-14,259764,43563,1616,3077,9239,324
North America,US,Pennsylvania,2020-11-15,264865,45605,1692,3230,9300,340
North America,US,Pennsylvania,2020-11-16,270172,47709,1770,3389,9364,355
North America,US,Pennsylvania,2020-11-17,275689,49874,1851,3555,9432,371
North America,US,Pennsylvania,2020-11-18,281426,52107,1935,3727,9502,388
North America,US,Pennsylvania,2020-11-19,287399,54422,2021,3906,9577,405
North America,US,Pennsylvania,2020-11-20,293621,56827,2112,4093,9654,423
North America,US,Pennsylvania,2020-11-21,300071,59295,2204,4286,9736,441
North America,US,Pennsylvania,2020-11-22,306730,61800,2299,4486,9821,460
North America,US,Pennsylvania,2020-11-23,313591,64329,2395,4692,9910,479
North America,US,Pennsylvania,2020-11-24,320659,66887,2493,4904,10003,498
North America,US,Pennsylvania,2020-11-25,327952,69491,2593,5123,10100,517
North America,US,Pennsylvania,2020-11-26,335497,72170,2696,5349,10201,537
North America,US,Pennsylvania,2020-11-27,343287,74914,2801,5583,10306,558
North America,US,Pennsylvania,2020-11-28,351276,77670,2908,5822,10416,578
North America,US,Pennsylvania,2020-11-29,359438,80406,3014,6067,10529,598
North America,US,Pennsylvania,2020-11-30,367762,83112,3121,6317,10647,618
North America,US,Pennsylvania,2020-12-01,376257,85801,3227,6572,10770,638
North America,US,Pennsylvania,2020-12-02,384951,88503,3335,6833,10896,659
North America,US,Pennsylvania,2020-12-03,393850,91233,3443,7099,11027,679
North America,US,Pennsylvania,2020-12-04,402897,93927,3551,7371,11162,699
North America,US,Pennsylvania,2020-12-05,412063,96554,3658,7646,11301,718
North America,US,Pennsylvania,2020-12-06,421330,99102,3763,7924,11444,737
North America,US,Pennsylvania,2020-12-07,430696,101573,3866,8205,11592,755
North America,US,Pennsylvania,2020-12-08,440172,103989,3967,8489,11743,773
North America,US,Pennsylvania,2020-12-09,449753,106349,4067,8777,11898,791
North America,US,Pennsylvania,2020-12-10,459393,108612,4164,9066,12057,808
North America,US,Pennsylvania,2020-12-11,469064,110753,4257,9356,12219,823
North America,US,Pennsylvania,2020-12-12,478746,112761,4347,9646,12384,838
North America,US,Pennsylvania,2020-12-13,488431,114636,4432,9937,12553,852
North America,US,Pennsylvania,2020-12-14,498117,116388,4514,10227,12725,865
North America,US,Pennsylvania,2020-12-15,507798,118024,4592,10518,12899,877
North America,US,Pennsylvania,2020-12-16,517440,119514,4665,10807,13076,888
North America,US,Pennsylvania,2020-12-17,527012,120838,4732,11094,13255,898
North America,US,Pennsylvania,2020-12-18,536493,121986,4794,11379,13436,906
North America,US,Pennsylvania,2020-12-19,545870,122953,4850,11660,13619,913
North America,US,Pennsylvania,2020-12-20,555133,123746,4900,11938,13804,919
North America,US,Pennsylvania,2020-12-21,564282,124377,4945,12212,13990,923
North America,US,Pennsylvania,2020-12-22,573309,124852,4984,12483,14176,927
North America,US,Pennsylvania,2020-12-23,582184,125150,5017,12750,14363,929
North America,US,Pennsylvania,2020-12-24,590884,125261,5043,13011,14551,930
North America,US,Pennsylvania,2020-12-25,599395,125179,5062,13266,14738,929
North America,US,Pennsylvania,2020-12-26,607704,124907,5075,13515,14926,927
North America,US,Pennsylvania,2020-12-27,615805,124451,5081,13758,15113,923
North America,US,Pennsylvania,2020-12-28,623698,123823,5080,13995,15299,918
North America,US,Pennsylvania,2020-12-29,631386,123042,5074,14226,15484,912
North America,US,Pennsylvania,2020-12-30,638856,122103,5061,14450,15668,905
North America,US,Pennsylvania,2020-12-31,646090,121000,5043,14667,15850,897
North America,US,Pennsylvania,2021-01-01,653085,119739,5018,14877,16031,887
North America,US,Pennsylvania,2021-01-02,659836,118327,4987,15079,16209,876
North America,US,Pennsylvania,2021-01-03,666342,116772,4950,15274,16385,865
North America,US,Pennsylvania,2021-01-04,672601,115081,4908,15462,16558,852
North America,US,Pennsylvania,2021-01-05,678612,113264,4860,15642,16729,838
North America,US,Pennsylvania,2021-01-06,684376,111329,4808,15815,16896,824
North America,US,Pennsylvania,2021-01-07,689895,109286,4750,15981,17061,808
North America,US,Pennsylvania,2021-01-08,695166,107138,4688,16139,17222,792
North America,US,Pennsylvania,2021-01-09,700194,104900,4622,16290,17380,775
North America,US,Pennsylvania,2021-01-10,704988,102584,4552,16434,17534,758
North America,US,Pennsylvania,2021-01-11,709551,100201,4478,16571,17684,740
North America,US,Pennsylvania,2021-01-12,713887,97756,4401,16701,17831,722
North America,US,Pennsylvania,2021-01-13,717992,95252,4321,16824,17974,703
North America,US,Pennsylvania,2021-01-14,721868,92691,4238,16940,18112,684
North America,US,Pennsylvania,2021-01-15,725529,90091,4152,17050,18247,664
North America,US,Pennsylvania,2021-01-16,728985,87468,4064,17154,18377,645
North America,US,Pennsylvania,2021-01-17,732248,84832,3974,17251,18504,625
North America,US,Pennsylvania,2021-01-18,735321,82190,3883,17344,18626,605
North America,US,Pennsylvania,2021-01-19,738207,79543,3791,17430,18744,586
North America,US,Pennsylvania,2021-01-20,740904,76888,3698,17511,18858,566
North America,US,Pennsylvania,2021-01-21,743420,74232,3603,17587,18967,546
North America,US,Pennsylvania,2021-01-22,745771,71593,3508,17657,19073,526
North America,US,Pennsylvania,2021-01-23,747973,68986,3413,17723,19175,507
North America,US,Pennsylvania,2021-01-24,750034,66418,3318,17785,19272,488
North America,US,Pennsylvania,2021-01-25,751960,63891,3223,17843,19365,469
North America,US,Pennsylvania,2021-01-26,753750,61401,3129,17896,19455,451
North America,US,Pennsylvania,2021-01-27,755400,58940,3035,17946,19540,432
North America,US,Pennsylvania,2021-01-28,756918,56512,2941,17992,19622,414
North America,US,Pennsylvania,2021-01-29,758322,54136,2849,18034,19701,397
North America,US,Pennsylvania,2021-01-30,759625,51819,2757,18073,19775,379
North America,US,Pennsylvania,2021-01-31,760834,49567,2667,18109,19846,363
North America,US,Pennsylvania,2021-02-01,761954,47378,2579,18143,19914,346
North America,US,Pennsylvania,2021-02-02,762985,45250,2492,18174,19978,331
North America,US,Pennsylvania,2021-02-03,763924,43172,2406,18202,20039,315
North America,US,Pennsylvania,2021-02-04,764781,41153,2322,18227,20098,300
North America,US,Pennsylvania,2021-02-05,765569,39200,2239,18251,20153,286
North America,US,Pennsylvania,2021-02-06,766292,37314,2159,18273,20205,272
North America,US,Pennsylvania,2021-02-07,766957,35497,2080,18293,20254,258
North America,US,Pennsylvania,2021-02-08,767566,33747,2003,18311,20301,245
North America,US,Pennsylvania,2021-02-09,768119,32060,1929,18328,20345,233
North America,US,Pennsylvania,2021-02-10,768620,30432,1856,18343,20387,221
North America,US,Pennsylvania,2021-02-11,769076,28869,1785,18356,20426,209
North America,US,Pennsylvania,2021-02-12,769491,27370,1716,18369,20463,198
North America,US,Pennsylvania,2021-02-13,769870,25935,1649,18380,20498,188
North America,US,Pennsylvania,2021-02-14,770214,24562,1584,18390,20531,178
North America,US,Pennsylvania,2021-02-15,770527,23249,1521,18400,20562,168
North America,US,Pennsylvania,2021-02-16,770807,21992,1461,18408,20591,159
North America,US,Pennsylvania,2021-02-17,771060,20792,1402,18416,20618,150
North America,US,Pennsylvania,2021-02-18,771289,19647,1345,18423,20644,142
North America,US,Pennsylvania,2021-02-19,771496,18557,1290,18429,20668,134
North America,US,Pennsylvania,2021-02-20,771684,17520,1237,18434,20691,126
North America,US,Pennsylvania,2021-02-21,771853,16534,1186,18440,20712,119
North America,US,Pennsylvania,2021-02-22,772005,15597,1136,18444,20732,112
North America,US,Pennsylvania,2021-02-23,772140,14705,1089,18448,20750,105
North America,US,Pennsylvania,2021-02-24,772261,13858,1043,18452,20767,99
North America,US,Pennsylvania,2021-02-25,772370,13056,999,18455,20784,93
North America,US,Pennsylvania,2021-02-26,772469,12296,956,18458,20799,88
North America,US,Pennsylvania,2021-02-27,772557,11577,916,18461,20813,82
North America,US,Pennsylvania,2021-02-28,772636,10896,876,18463,20826,77
North America,US,Pennsylvania,2021-03-01,772706,10252,839,18465,20838,73
North America,US,Pennsylvania,2021-03-02,772769,9642,803,18467,20850,68
North America,US,Pennsylvania,2021-03-03,772825,9066,768,18469,20860,64
North America,US,Pennsylvania,2021-03-04,772874,8522,734,18470,20870,60
North America,US,Pennsylvania,2021-03-05,772919,8009,702,18472,20880,56
North America,US,Pennsylvania,2021-03-06,772959,7525,672,18473,20888,53
North America,US,Pennsylvania,2021-03-07,772994,7069,642,18474,20896,50
North America,US,Pennsylvania,2021-03-08,773026,6639,614,18475,20904,47
North America,US,Pennsylvania,2021-03-09,773054,6234,587,18476,20911,44
North America,US,Pennsylvania,2021-03-10,773078,5852,561,18476,20917,41
North America,US,Pennsylvania,2021-03-11,773100,5492,537,18477,20923,38
North America,US,Pennsylvania,2021-03-12,773120,5154,513,18478,20929,36
North America,US,Pennsylvania,2021-03-13,773137,4836,490,18478,20934,34
North America,US,Pennsylvania,2021-03-14,773152,4537,468,18479,20939,31
North America,US,Pennsylvania,2021-03-15,773166,4256,448,18479,20943,29
North America,US,Pennsylvania,2021-03-16,773178,3992,428,18479,20947,28
North America,US,Pennsylvania,2021-03-17,773188,3743,409,18480,20951,26
North America,US,Pennsylvania,2021-03-18,773198,3510,390,18480,20955,24
North America,US,Pennsylvania,2021-03-19,773206,3291,373,18480,20958,23
North America,US,Pennsylvania,2021-03-20,773213,3086,356,18480,20961,21
North America,US,Pennsylvania,2021-03-21,773220,2893,340,18481,20964,20
North America,US,Pennsylvania,2021-03-22,773226,2711,325,18481,20966,18
North America,US,Pennsylvania,2021-03-23,773231,2541,311,18481,20969,17
North America,US,Pennsylvania,2021-03-24,773235,2382,297,18481,20971,16
North America,US,Pennsylvania,2021-03-25,773239,2232,283,18481,20973,15
North America,US,Pennsylvania,2021-03-26,773242,2092,271,18481,20975,14
North America,US,Pennsylvania,2021-03-27,773245,1960,258,18481,20977,13
North America,US,Pennsylvania,2021-03-28,773248,1837,247,18481,20978,12
North America,US,Pennsylvania,2021-03-29,773250,1722,236,18482,20980,11
North America,US,Pennsylvania,2021-03-30,773253,1613,225,18482,20981,11
North America,US,Pennsylvania,2021-03-31,773254,1512,215,18482,20983,10
North America,US,Pennsylvania,2021-04-01,773256,1416,205,18482,20984,9
North America,US,Pennsylvania,2021-04-02,773257,1327,196,18482,20985,9
North America,US,Pennsylvania,2021-04-03,773259,1244,187,18482,20986,8
North America,US,Pennsylvania,2021-04-04,773260,1165,179,18482,20987,8
North America,US,Pennsylvania,2021-04-05,773261,1092,171,18482,20988,7
North America,US,Pennsylvania,2021-04-06,773261,1023,163,18482,20989,7
North America,US,Pennsylvania,2021-04-07,773262,959,156,18482,20989,6
North America,US,Pennsylvania,2021-04-08,773263,899,149,18482,20990,6
North America,US,Pennsylvania,2021-04-09,773263,842,142,18482,20991,5
North America,US,Pennsylvania,2021-04-10,773264,789,136,18482,20991,5
North America,US,Pennsylvania,2021-04-11,773264,740,129,18482,20992,5
North America,US,Pennsylvania,2021-04-12,773265,693,124,18482,20992,4
North America,US,Pennsylvania,2021-04-13,773265,650,118,18482,20993,4
North America,US,Pennsylvania,2021-04-14,773265,609,113,18482,20993,4
North America,US,Pennsylvania,2021-04-15,773266,571,108,18482,20994,4
North America,US,Pennsylvania,2021-04-16,773266,535,103,18482,20994,3
North America,US,Pennsylvania,2021-04-17,773266,502,98,18482,20994,3
North America,US,Pennsylvania,2021-04-18,773266,470,94,18482,20995,3
North America,US,Pennsylvania,2021-04-19,773266,441,89,18482,20995,3
North America,US,Pennsylvania,2021-04-20,773266,414,85,18482,20995,3
North America,US,Pennsylvania,2021-04-21,773267,388,82,18482,20995,2
North America,US,Pennsylvania,2021-04-22,773267,364,78,18482,20996,2
North America,US,Pennsylvania,2021-04-23,773267,341,74,18482,20996,2
North America,US,Pennsylvania,2021-04-24,773267,320,71,18482,20996,2
North America,US,Pennsylvania,2021-04-25,773267,300,68,18482,20996,2
North America,US,Pennsylvania,2021-04-26,773267,281,65,18482,20996,2
North America,US,Pennsylvania,2021-04-27,773267,264,62,18482,20997,2
North America,US,Pennsylvania,2021-04-28,773267,248,59,18482,20997,1
North America,US,Pennsylvania,2021-04-29,773267,232,56,18482,20997,1
North America,US,Pennsylvania,2021-04-30,773267,218,54,18482,20997,1
North America,US,Pennsylvania,2021-05-01,773267,205,51,18482,20997,1
North America,US,Pennsylvania,2021-05-02,773267,192,49,18482,20997,1
North America,US,Pennsylvania,2021-05-03,773267,180,47,18482,20997,1
North America,US,Pennsylvania,2021-05-04,773267,169,45,18482,20997,1
North America,US,Pennsylvania,2021-05-05,773267,159,43,18482,20997,1
North America,US,Pennsylvania,2021-05-06,773267,149,41,18482,20998,1
North America,US,Pennsylvania,2021-05-07,773267,140,39,18482,20998,1
North America,US,Pennsylvania,2021-05-08,773267,132,37,18482,20998,1
North America,US,Pennsylvania,2021-05-09,773267,124,36,18482,20998,1
North America,US,Pennsylvania,2021-05-10,773267,116,34,18482,20998,1
North America,US,Pennsylvania,2021-05-11,773267,109,32,18482,20998,1
North America,US,Pennsylvania,2021-05-12,773267,102,31,18482,20998,1
North America,US,Pennsylvania,2021-05-13,773267,96,30,18482,20998,1
North America,US,Pennsylvania,2021-05-14,773267,90,28,18482,20998,0
North America,US,Pennsylvania,2021-05-15,773267,85,27,18482,20998,0
North America,US,Pennsylvania,2021-05-16,773267,80,26,18482,20998,0
North America,US,Pennsylvania,2021-05-17,773267,75,25,18482,20998,0
North America,US,Pennsylvania,2021-05-18,773267,71,23,18482,20998,0
North America,US,Pennsylvania,2021-05-19,773267,66,22,18482,20998,0
North America,US,Pennsylvania,2021-05-20,773267,62,21,18482,20998,0
North America,US,Pennsylvania,2021-05-21,773267,59,20,18482,20998,0
