Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,US,Louisiana,2021-01-03,323290,37512,1546,4737,7489,278
North America,US,Louisiana,2021-01-04,326007,37634,1555,4819,7525,279
North America,US,Louisiana,2021-01-05,328702,37727,1563,4900,7561,280
North America,US,Louisiana,2021-01-06,331371,37788,1570,4980,7596,280
North America,US,Louisiana,2021-01-07,334013,37820,1575,5059,7632,280
North America,US,Louisiana,2021-01-08,336627,37823,1580,5137,7667,280
North America,US,Louisiana,2021-01-09,339210,37796,1584,5215,7702,280
North America,US,Louisiana,2021-01-10,341758,37738,1586,5291,7736,280
North America,US,Louisiana,2021-01-11,344271,37649,1587,5367,7770,279
North America,US,Louisiana,2021-01-12,346745,37529,1587,5441,7804,278
North America,US,Louisiana,2021-01-13,349179,37380,1586,5514,7837,277
North America,US,Louisiana,2021-01-14,351572,37200,1584,5586,7870,275
North America,US,Louisiana,2021-01-15,353922,36991,1580,5656,7902,274
North America,US,Louisiana,2021-01-16,356226,36752,1576,5725,7934,272
North America,US,Louisiana,2021-01-17,358483,36483,1570,5793,7966,270
North America,US,Louisiana,2021-01-18,360692,36187,1563,5859,7996,268
North America,US,Louisiana,2021-01-19,362854,35865,1555,5924,8027,265
North America,US,Louisiana,2021-01-20,364967,35518,1546,5988,8056,263
North America,US,Louisiana,2021-01-21,367031,35147,1536,6050,8085,260
North America,US,Louisiana,2021-01-22,369043,34752,1525,6110,8113,257
North America,US,Louisiana,2021-01-23,371001,34331,1513,6169,8141,254
North America,US,Louisiana,2021-01-24,372904,33885,1500,6226,8168,250
North America,US,Louisiana,2021-01-25,374751,33414,1486,6281,8195,247
North America,US,Louisiana,2021-01-26,376544,32923,1470,6335,8220,243
North America,US,Louisiana,2021-01-27,378285,32415,1454,6387,8245,239
North America,US,Louisiana,2021-01-28,379974,31890,1438,6438,8270,235
North America,US,Louisiana,2021-01-29,381609,31350,1420,6487,8293,231
North America,US,Louisiana,2021-01-30,383189,30792,1402,6534,8316,227
North America,US,Louisiana,2021-01-31,384713,30217,1383,6580,8338,223
North America,US,Louisiana,2021-02-01,386182,29628,1363,6624,8360,219
North America,US,Louisiana,2021-02-02,387600,29029,1342,6667,8381,214
North America,US,Louisiana,2021-02-03,388966,28420,1321,6708,8401,210
North America,US,Louisiana,2021-02-04,390282,27803,1300,6747,8420,205
North America,US,Louisiana,2021-02-05,391546,27178,1278,6785,8439,200
North America,US,Louisiana,2021-02-06,392758,26544,1255,6821,8457,196
North America,US,Louisiana,2021-02-07,393918,25902,1232,6856,8475,191
North America,US,Louisiana,2021-02-08,395030,25257,1208,6890,8491,186
North America,US,Louisiana,2021-02-09,396096,24610,1185,6921,8507,181
North America,US,Louisiana,2021-02-10,397117,23963,1161,6952,8523,176
North America,US,Louisiana,2021-02-11,398093,23317,1137,6981,8538,171
North America,US,Louisiana,2021-02-12,399024,22670,1112,7009,8552,167
North America,US,Louisiana,2021-02-13,399909,22022,1088,7036,8565,162
North America,US,Louisiana,2021-02-14,400750,21374,1063,7061,8578,157
North America,US,Louisiana,2021-02-15,401551,20730,1038,7085,8591,152
North America,US,Louisiana,2021-02-16,402313,20093,1013,7108,8603,148
North America,US,Louisiana,2021-02-17,403039,19462,988,7130,8614,143
North America,US,Louisiana,2021-02-18,403728,18839,964,7150,8625,138
North America,US,Louisiana,2021-02-19,404380,18222,939,7170,8635,134
North America,US,Louisiana,2021-02-20,404995,17609,915,7188,8644,129
North America,US,Louisiana,2021-02-21,405576,17005,890,7206,8654,125
North America,US,Louisiana,2021-02-22,406126,16410,866,7222,8662,120
North America,US,Louisiana,2021-02-23,406645,15826,842,7238,8671,116
North America,US,Louisiana,2021-02-24,407136,15253,818,7253,8679,112
North America,US,Louisiana,2021-02-25,407599,14692,794,7267,8686,107
North America,US,Louisiana,2021-02-26,408033,14140,771,7280,8693,103
North America,US,Louisiana,2021-02-27,408440,13598,748,7292,8700,99
North America,US,Louisiana,2021-02-28,408823,13069,725,7303,8706,95
North America,US,Louisiana,2021-03-01,409182,12553,703,7314,8712,92
North America,US,Louisiana,2021-03-02,409520,12050,681,7324,8717,88
North America,US,Louisiana,2021-03-03,409837,11560,659,7334,8722,84
North America,US,Louisiana,2021-03-04,410132,11083,638,7343,8727,81
North America,US,Louisiana,2021-03-05,410408,10617,617,7351,8732,77
North America,US,Louisiana,2021-03-06,410665,10165,597,7359,8736,74
North America,US,Louisiana,2021-03-07,410906,9727,577,7366,8740,71
North America,US,Louisiana,2021-03-08,411130,9302,557,7372,8744,68
North America,US,Louisiana,2021-03-09,411339,8891,538,7379,8748,65
North America,US,Louisiana,2021-03-10,411534,8493,519,7385,8751,62
North America,US,Louisiana,2021-03-11,411714,8108,501,7390,8754,59
North America,US,Louisiana,2021-03-12,411881,7735,483,7395,8757,56
North America,US,Louisiana,2021-03-13,412036,7375,466,7400,8759,53
North America,US,Louisiana,2021-03-14,412180,7029,449,7404,8762,51
North America,US,Louisiana,2021-03-15,412314,6696,433,7408,8764,48
North America,US,Louisiana,2021-03-16,412438,6375,417,7412,8766,46
North America,US,Louisiana,2021-03-17,412552,6066,401,7415,8768,44
North America,US,Louisiana,2021-03-18,412657,5768,386,7418,8770,42
North America,US,Louisiana,2021-03-19,412754,5483,372,7421,8772,40
North America,US,Louisiana,2021-03-20,412843,5209,357,7424,8774,38
North America,US,Louisiana,2021-03-21,412925,4947,344,7426,8775,36
North America,US,Louisiana,2021-03-22,413001,4695,330,7429,8776,34
North America,US,Louisiana,2021-03-23,413071,4455,317,7431,8778,32
North America,US,Louisiana,2021-03-24,413135,4224,305,7433,8779,30
North America,US,Louisiana,2021-03-25,413194,4004,293,7434,8780,29
North America,US,Louisiana,2021-03-26,413247,3793,281,7436,8781,27
North America,US,Louisiana,2021-03-27,413297,3592,270,7437,8782,26
North America,US,Louisiana,2021-03-28,413342,3401,259,7439,8783,24
North America,US,Louisiana,2021-03-29,413383,3218,248,7440,8783,23
North America,US,Louisiana,2021-03-30,413421,3044,238,7441,8784,22
North America,US,Louisiana,2021-03-31,413455,2878,229,7442,8785,20
North America,US,Louisiana,2021-04-01,413487,2720,219,7443,8785,19
North America,US,Louisiana,2021-04-02,413515,2570,210,7444,8786,18
North America,US,Louisiana,2021-04-03,413541,2427,201,7445,8786,17
North America,US,Louisiana,2021-04-04,413565,2292,193,7446,8787,16
North America,US,Louisiana,2021-04-05,413587,2163,185,7446,8787,15
North America,US,Louisiana,2021-04-06,413606,2041,177,7447,8787,14
North America,US,Louisiana,2021-04-07,413624,1925,170,7447,8788,14
North America,US,Louisiana,2021-04-08,413640,1815,162,7448,8788,13
North America,US,Louisiana,2021-04-09,413654,1711,155,7448,8788,12
North America,US,Louisiana,2021-04-10,413668,1612,149,7449,8789,11
North America,US,Louisiana,2021-04-11,413680,1519,142,7449,8789,11
North America,US,Louisiana,2021-04-12,413691,1431,136,7449,8789,10
North America,US,Louisiana,2021-04-13,413700,1347,130,7450,8789,9
North America,US,Louisiana,2021-04-14,413709,1268,125,7450,8789,9
North America,US,Louisiana,2021-04-15,413717,1193,119,7450,8790,8
North America,US,Louisiana,2021-04-16,413724,1123,114,7450,8790,8
North America,US,Louisiana,2021-04-17,413731,1056,109,7451,8790,7
North America,US,Louisiana,2021-04-18,413737,994,104,7451,8790,7
North America,US,Louisiana,2021-04-19,413742,934,100,7451,8790,6
North America,US,Louisiana,2021-04-20,413746,878,96,7451,8790,6
North America,US,Louisiana,2021-04-21,413751,826,91,7451,8790,6
North America,US,Louisiana,2021-04-22,413755,776,87,7451,8790,5
North America,US,Louisiana,2021-04-23,413758,729,83,7451,8790,5
North America,US,Louisiana,2021-04-24,413761,685,80,7451,8790,5
North America,US,Louisiana,2021-04-25,413764,644,76,7452,8791,4
North America,US,Louisiana,2021-04-26,413766,605,73,7452,8791,4
North America,US,Louisiana,2021-04-27,413768,568,70,7452,8791,4
North America,US,Louisiana,2021-04-28,413770,533,67,7452,8791,4
North America,US,Louisiana,2021-04-29,413772,501,64,7452,8791,3
North America,US,Louisiana,2021-04-30,413774,470,61,7452,8791,3
North America,US,Louisiana,2021-05-01,413775,441,58,7452,8791,3
North America,US,Louisiana,2021-05-02,413776,414,56,7452,8791,3
North America,US,Louisiana,2021-05-03,413777,389,53,7452,8791,3
North America,US,Louisiana,2021-05-04,413778,365,51,7452,8791,2
North America,US,Louisiana,2021-05-05,413779,342,48,7452,8791,2
North America,US,Louisiana,2021-05-06,413780,321,46,7452,8791,2
North America,US,Louisiana,2021-05-07,413781,301,44,7452,8791,2
North America,US,Louisiana,2021-05-08,413782,283,42,7452,8791,2
North America,US,Louisiana,2021-05-09,413782,265,40,7452,8791,2
North America,US,Louisiana,2021-05-10,413783,249,39,7452,8791,2
North America,US,Louisiana,2021-05-11,413783,233,37,7452,8791,2
North America,US,Louisiana,2021-05-12,413783,219,35,7452,8791,1
North America,US,Louisiana,2021-05-13,413784,205,34,7452,8791,1
North America,US,Louisiana,2021-05-14,413784,193,32,7452,8791,1
North America,US,Louisiana,2021-05-15,413784,181,31,7452,8791,1
North America,US,Louisiana,2021-05-16,413785,169,29,7452,8791,1
North America,US,Louisiana,2021-05-17,413785,159,28,7452,8791,1
North America,US,Louisiana,2021-05-18,413785,149,27,7452,8791,1
North America,US,Louisiana,2021-05-19,413785,140,25,7452,8791,1
North America,US,Louisiana,2021-05-20,413785,131,24,7452,8791,1
North America,US,Louisiana,2021-05-21,413785,123,23,7452,8791,1
North America,US,Louisiana,2021-05-22,413786,115,22,7452,8791,1
North America,US,Louisiana,2021-05-23,413786,108,21,7452,8791,1
North America,US,Louisiana,2021-05-24,413786,102,20,7452,8791,1
North America,US,Louisiana,2021-05-25,413786,95,19,7452,8791,1
North America,US,Louisiana,2021-05-26,413786,89,18,7452,8791,1
North America,US,Louisiana,2021-05-27,413786,84,18,7452,8791,1
North America,US,Louisiana,2021-05-28,413786,79,17,7452,8791,0
North America,US,Louisiana,2021-05-29,413786,74,16,7452,8791,0
North America,US,Louisiana,2021-05-30,413786,69,15,7452,8791,0
North America,US,Louisiana,2021-05-31,413786,65,15,7452,8791,0
North America,US,Louisiana,2021-06-01,413786,61,14,7452,8791,0
North America,US,Louisiana,2021-06-02,413786,57,13,7452,8791,0
North America,US,Louisiana,2021-06-03,413786,54,13,7452,8791,0
North America,US,Louisiana,2021-06-04,413786,50,12,7452,8791,0
North America,US,Louisiana,2021-06-05,413786,47,12,7452,8791,0
North America,US,Louisiana,2021-06-06,413786,44,11,7452,8791,0
North America,US,Louisiana,2021-06-07,413786,42,11,7452,8791,0
North America,US,Louisiana,2021-06-08,413786,39,10,7452,8791,0
North America,US,Louisiana,2021-06-09,413786,37,10,7452,8791,0
North America,US,Louisiana,2021-06-10,413786,35,9,7452,8791,0
North America,US,Louisiana,2021-06-11,413786,32,9,7452,8791,0
North America,US,Louisiana,2021-06-12,413786,30,8,7452,8791,0
North America,US,Louisiana,2021-06-13,413786,29,8,7452,8791,0
North America,US,Louisiana,2021-06-14,413786,27,8,7452,8791,0
North America,US,Louisiana,2021-06-15,413786,25,7,7452,8791,0
North America,US,Louisiana,2021-06-16,413786,24,7,7452,8791,0
North America,US,Louisiana,2021-06-17,413786,22,7,7452,8791,0
North America,US,Louisiana,2021-06-18,413786,21,6,7452,8791,0
North America,US,Louisiana,2021-06-19,413786,20,6,7452,8791,0
North America,US,Louisiana,2021-06-20,413786,19,6,7452,8791,0
North America,US,Louisiana,2021-06-21,413786,17,6,7452,8791,0
North America,US,Louisiana,2021-06-22,413786,16,5,7452,8791,0
North America,US,Louisiana,2021-06-23,413786,15,5,7452,8791,0
North America,US,Louisiana,2021-06-24,413786,14,5,7452,8791,0
North America,US,Louisiana,2021-06-25,413786,14,5,7452,8791,0
North America,US,Louisiana,2021-06-26,413786,13,4,7452,8791,0
North America,US,Louisiana,2021-06-27,413786,12,4,7452,8791,0
North America,US,Louisiana,2021-06-28,413786,11,4,7452,8791,0
North America,US,Louisiana,2021-06-29,413786,11,4,7452,8791,0
North America,US,Louisiana,2021-06-30,413786,10,4,7452,8791,0
North America,US,Louisiana,2021-07-01,413786,9,3,7452,8791,0
North America,US,Louisiana,2021-07-02,413786,9,3,7452,8791,0
North America,US,Louisiana,2021-07-03,413786,8,3,7452,8791,0
North America,US,Louisiana,2021-07-04,413786,8,3,7452,8791,0
North America,US,Louisiana,2021-07-05,413786,7,3,7452,8791,0
North America,US,Louisiana,2021-07-06,413786,7,3,7452,8791,0
North America,US,Louisiana,2021-07-07,413786,7,3,7452,8791,0
North America,US,Louisiana,2021-07-08,413786,6,3,7452,8791,0
North America,US,Louisiana,2021-07-09,413786,6,2,7452,8791,0
North America,US,Louisiana,2021-07-10,413786,5,2,7452,8791,0
North America,US,Louisiana,2021-07-11,413786,5,2,7452,8791,0
North America,US,Louisiana,2021-07-12,413786,5,2,7452,8791,0
North America,US,Louisiana,2021-07-13,413786,5,2,7452,8791,0
North America,US,Louisiana,2021-07-14,413786,4,2,7452,8791,0
North America,US,Louisiana,2021-07-15,413786,4,2,7452,8791,0
North America,US,Louisiana,2021-07-16,413786,4,2,7452,8791,0
North America,US,Louisiana,2021-07-17,413786,4,2,7452,8791,0
North America,US,Louisiana,2021-07-18,413786,3,2,7452,8791,0
North America,US,Louisiana,2021-07-19,413786,3,2,7452,8791,0
North America,US,Louisiana,2021-07-20,413786,3,1,7452,8791,0
North America,US,Louisiana,2021-07-21,413786,3,1,7452,8791,0
North America,US,Louisiana,2021-07-22,413786,3,1,7452,8791,0
North America,US,Louisiana,2021-07-23,413786,3,1,7452,8791,0
North America,US,Louisiana,2021-07-24,413786,2,1,7452,8791,0
North America,US,Louisiana,2021-07-25,413786,2,1,7452,8791,0
North America,US,Louisiana,2021-07-26,413786,2,1,7452,8791,0
North America,US,Louisiana,2021-07-27,413786,2,1,7452,8791,0
North America,US,Louisiana,2021-07-28,413786,2,1,7452,8791,0
North America,US,Louisiana,2021-07-29,413786,2,1,7452,8791,0
North America,US,Louisiana,2021-07-30,413786,2,1,7452,8791,0
North America,US,Louisiana,2021-07-31,413786,2,1,7452,8791,0
North America,US,Louisiana,2021-08-01,413786,2,1,7452,8791,0
North America,US,Louisiana,2021-08-02,413786,1,1,7452,8791,0
North America,US,Louisiana,2021-08-03,413786,1,1,7452,8791,0
North America,US,Louisiana,2021-08-04,413786,1,1,7452,8791,0
North America,US,Louisiana,2021-08-05,413786,1,1,7452,8791,0
North America,US,Louisiana,2021-08-06,413786,1,1,7452,8791,0
North America,US,Louisiana,2021-08-07,413786,1,1,7452,8791,0
North America,US,Louisiana,2021-08-08,413786,1,1,7452,8791,0
North America,US,Louisiana,2021-08-09,413786,1,1,7452,8791,0
North America,US,Louisiana,2021-08-10,413786,1,1,7452,8791,0
North America,US,Louisiana,2021-08-11,413786,1,1,7452,8791,0
North America,US,Louisiana,2021-08-12,413786,1,1,7452,8791,0
North America,US,Louisiana,2021-08-13,413786,1,0,7452,8791,0
North America,US,Louisiana,2021-08-14,413786,1,0,7452,8791,0
North America,US,Louisiana,2021-08-15,413786,1,0,7452,8791,0
North America,US,Louisiana,2021-08-16,413786,1,0,7452,8791,0
North America,US,Louisiana,2021-08-17,413786,1,0,7452,8791,0
North America,US,Louisiana,2021-08-18,413786,1,0,7452,8791,0
North America,US,Louisiana,2021-08-19,413786,1,0,7452,8791,0
North America,US,Louisiana,2021-08-20,413786,1,0,7452,8791,0
North America,US,Louisiana,2021-08-21,413786,1,0,7452,8791,0
North America,US,Louisiana,2021-08-22,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-08-23,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-08-24,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-08-25,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-08-26,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-08-27,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-08-28,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-08-29,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-08-30,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-08-31,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-01,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-02,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-03,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-04,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-05,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-06,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-07,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-08,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-09,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-10,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-11,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-12,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-13,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-14,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-15,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-16,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-17,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-18,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-19,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-20,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-21,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-22,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-23,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-24,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-25,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-26,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-27,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-28,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-29,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-09-30,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-01,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-02,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-03,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-04,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-05,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-06,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-07,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-08,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-09,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-10,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-11,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-12,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-13,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-14,413786,0,0,7452,8791,0
North America,US,Louisiana,2021-10-15,413786,0,0,7452,8791,0
North America,US,Maine,2020-10-01,5428,91,3,3,141,1
North America,US,Maine,2020-10-02,5476,130,4,4,141,1
North America,US,Maine,2020-10-03,5517,161,5,5,142,1
North America,US,Maine,2020-10-04,5555,187,6,7,142,1
North America,US,Maine,2020-10-05,5591,209,7,8,143,2
North America,US,Maine,2020-10-06,5627,229,7,9,143,2
North America,US,Maine,2020-10-07,5663,249,8,10,144,2
North America,US,Maine,2020-10-08,5700,268,9,11,144,2
North America,US,Maine,2020-10-09,5738,286,10,12,145,2
North America,US,Maine,2020-10-10,5777,304,10,13,145,2
North America,US,Maine,2020-10-11,5817,323,11,14,146,2
North America,US,Maine,2020-10-12,5858,341,12,16,146,3
North America,US,Maine,2020-10-13,5901,360,12,17,147,3
North America,US,Maine,2020-10-14,5946,378,13,18,147,3
North America,US,Maine,2020-10-15,5992,397,14,20,148,3
North America,US,Maine,2020-10-16,6040,417,15,21,148,3
North America,US,Maine,2020-10-17,6089,437,15,23,149,3
North America,US,Maine,2020-10-18,6141,457,16,24,149,3
North America,US,Maine,2020-10-19,6194,478,17,26,150,4
North America,US,Maine,2020-10-20,6249,499,18,27,151,4
North America,US,Maine,2020-10-21,6307,521,19,29,151,4
North America,US,Maine,2020-10-22,6367,544,20,31,152,4
North America,US,Maine,2020-10-23,6428,567,20,33,153,4
North America,US,Maine,2020-10-24,6493,591,21,35,153,4
North America,US,Maine,2020-10-25,6560,616,22,37,154,5
North America,US,Maine,2020-10-26,6629,642,23,39,155,5
North America,US,Maine,2020-10-27,6701,669,24,41,156,5
North America,US,Maine,2020-10-28,6776,696,26,43,157,5
North America,US,Maine,2020-10-29,6854,724,27,45,157,5
North America,US,Maine,2020-10-30,6934,754,28,48,158,6
North America,US,Maine,2020-10-31,7019,785,29,50,159,6
North America,US,Maine,2020-11-01,7106,816,30,53,160,6
North America,US,Maine,2020-11-02,7197,849,31,56,161,6
North America,US,Maine,2020-11-03,7291,884,33,59,162,7
North America,US,Maine,2020-11-04,7389,919,34,62,163,7
North America,US,Maine,2020-11-05,7491,956,36,65,165,7
North America,US,Maine,2020-11-06,7597,994,37,68,166,7
North America,US,Maine,2020-11-07,7707,1034,39,71,167,8
North America,US,Maine,2020-11-08,7822,1075,40,75,168,8
North America,US,Maine,2020-11-09,7941,1119,42,78,170,8
North America,US,Maine,2020-11-10,8065,1163,44,82,171,9
North America,US,Maine,2020-11-11,8194,1210,45,86,172,9
North America,US,Maine,2020-11-12,8327,1258,47,90,174,9
North America,US,Maine,2020-11-13,8466,1308,49,94,175,10
North America,US,Maine,2020-11-14,8611,1359,51,98,177,10
North America,US,Maine,2020-11-15,8761,1413,53,103,179,11
North America,US,Maine,2020-11-16,8917,1469,55,107,180,11
North America,US,Maine,2020-11-17,9079,1527,57,112,182,11
North America,US,Maine,2020-11-18,9247,1587,60,117,184,12
North America,US,Maine,2020-11-19,9421,1649,62,123,186,12
North America,US,Maine,2020-11-20,9603,1714,65,128,188,13
North America,US,Maine,2020-11-21,9791,1781,67,134,190,13
North America,US,Maine,2020-11-22,9986,1850,70,139,192,14
North America,US,Maine,2020-11-23,10188,1922,72,146,194,14
North America,US,Maine,2020-11-24,10398,1996,75,152,197,15
North America,US,Maine,2020-11-25,10615,2072,78,158,199,15
North America,US,Maine,2020-11-26,10841,2151,81,165,202,16
North America,US,Maine,2020-11-27,11075,2233,84,172,204,17
North America,US,Maine,2020-11-28,11317,2317,88,179,207,17
North America,US,Maine,2020-11-29,11567,2404,91,187,210,18
North America,US,Maine,2020-11-30,11826,2492,94,195,212,19
North America,US,Maine,2020-12-01,12093,2584,98,203,215,19
North America,US,Maine,2020-12-02,12369,2677,101,211,218,20
North America,US,Maine,2020-12-03,12655,2774,105,220,222,21
North America,US,Maine,2020-12-04,12951,2874,109,228,225,21
North America,US,Maine,2020-12-05,13256,2976,113,238,228,22
North America,US,Maine,2020-12-06,13570,3080,117,247,232,23
North America,US,Maine,2020-12-07,13893,3186,121,257,235,24
North America,US,Maine,2020-12-08,14225,3294,125,267,239,24
North America,US,Maine,2020-12-09,14568,3404,129,277,243,25
North America,US,Maine,2020-12-10,14921,3517,134,287,247,26
North America,US,Maine,2020-12-11,15283,3632,138,298,251,27
North America,US,Maine,2020-12-12,15655,3748,143,310,255,28
North America,US,Maine,2020-12-13,16036,3864,148,321,259,29
North America,US,Maine,2020-12-14,16426,3983,152,333,263,30
North America,US,Maine,2020-12-15,16826,4102,157,345,268,31
North America,US,Maine,2020-12-16,17235,4223,162,357,272,31
North America,US,Maine,2020-12-17,17652,4344,167,369,277,32
North America,US,Maine,2020-12-18,18078,4465,171,382,282,33
North America,US,Maine,2020-12-19,18512,4585,176,395,287,34
North America,US,Maine,2020-12-20,18954,4705,181,408,292,35
North America,US,Maine,2020-12-21,19404,4824,186,422,297,36
North America,US,Maine,2020-12-22,19861,4943,191,436,302,37
North America,US,Maine,2020-12-23,20324,5060,196,450,307,38
North America,US,Maine,2020-12-24,20792,5174,200,464,312,38
North America,US,Maine,2020-12-25,21266,5285,205,478,318,39
North America,US,Maine,2020-12-26,21744,5394,210,492,323,40
North America,US,Maine,2020-12-27,22227,5500,214,507,329,41
North America,US,Maine,2020-12-28,22714,5603,219,521,334,42
North America,US,Maine,2020-12-29,23204,5701,223,536,340,42
North America,US,Maine,2020-12-30,23695,5795,227,551,346,43
North America,US,Maine,2020-12-31,24187,5883,231,565,351,44
North America,US,Maine,2021-01-01,24680,5966,235,580,357,44
North America,US,Maine,2021-01-02,25174,6044,239,595,363,45
North America,US,Maine,2021-01-03,25667,6116,242,610,368,45
North America,US,Maine,2021-01-04,26158,6183,246,625,374,46
North America,US,Maine,2021-01-05,26647,6242,249,639,380,46
North America,US,Maine,2021-01-06,27133,6295,252,654,386,47
North America,US,Maine,2021-01-07,27616,6341,254,668,391,47
North America,US,Maine,2021-01-08,28095,6380,257,683,397,47
North America,US,Maine,2021-01-09,28569,6413,259,697,403,48
North America,US,Maine,2021-01-10,29038,6438,261,711,408,48
North America,US,Maine,2021-01-11,29502,6456,262,725,414,48
North America,US,Maine,2021-01-12,29960,6468,264,739,419,48
North America,US,Maine,2021-01-13,30411,6472,265,752,425,48
North America,US,Maine,2021-01-14,30855,6469,266,766,430,48
North America,US,Maine,2021-01-15,31291,6460,267,779,435,48
North America,US,Maine,2021-01-16,31720,6443,267,791,441,48
North America,US,Maine,2021-01-17,32141,6420,267,804,446,48
North America,US,Maine,2021-01-18,32553,6391,267,816,451,47
North America,US,Maine,2021-01-19,32957,6355,267,829,456,47
North America,US,Maine,2021-01-20,33352,6314,266,840,461,47
North America,US,Maine,2021-01-21,33739,6266,265,852,465,46
North America,US,Maine,2021-01-22,34116,6213,264,863,470,46
North America,US,Maine,2021-01-23,34483,6154,263,874,475,46
North America,US,Maine,2021-01-24,34841,6091,262,885,479,45
North America,US,Maine,2021-01-25,35190,6022,260,896,483,45
North America,US,Maine,2021-01-26,35530,5950,258,906,488,44
North America,US,Maine,2021-01-27,35860,5873,256,916,492,43
North America,US,Maine,2021-01-28,36180,5792,254,925,496,43
North America,US,Maine,2021-01-29,36491,5706,251,935,500,42
North America,US,Maine,2021-01-30,36792,5618,249,944,503,42
North America,US,Maine,2021-01-31,37084,5526,246,952,507,41
North America,US,Maine,2021-02-01,37367,5432,243,961,510,40
North America,US,Maine,2021-02-02,37640,5335,240,969,514,39
North America,US,Maine,2021-02-03,37904,5236,237,977,517,39
North America,US,Maine,2021-02-04,38159,5134,233,985,520,38
North America,US,Maine,2021-02-05,38405,5030,230,992,524,37
North America,US,Maine,2021-02-06,38641,4925,226,999,527,36
North America,US,Maine,2021-02-07,38870,4818,223,1006,529,36
North America,US,Maine,2021-02-08,39090,4711,219,1013,532,35
North America,US,Maine,2021-02-09,39301,4603,215,1019,535,34
North America,US,Maine,2021-02-10,39505,4494,212,1025,538,33
North America,US,Maine,2021-02-11,39700,4384,208,1031,540,32
North America,US,Maine,2021-02-12,39886,4273,204,1036,542,31
North America,US,Maine,2021-02-13,40066,4163,200,1042,545,31
North America,US,Maine,2021-02-14,40238,4054,196,1047,547,30
North America,US,Maine,2021-02-15,40403,3944,192,1052,549,29
North America,US,Maine,2021-02-16,40561,3835,188,1057,551,28
North America,US,Maine,2021-02-17,40711,3726,183,1061,553,27
North America,US,Maine,2021-02-18,40855,3618,179,1066,555,27
North America,US,Maine,2021-02-19,40993,3511,175,1070,557,26
North America,US,Maine,2021-02-20,41124,3405,171,1074,558,25
North America,US,Maine,2021-02-21,41249,3301,167,1077,560,24
North America,US,Maine,2021-02-22,41368,3198,163,1081,561,23
