region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('North America', 'US', 'Pennsylvania')",False,3567.11436776022,3530.0218698486387,0.9687412782584427
"('North America', 'US', 'Rhode Island')",False,6306.111161683741,6257.299544500434,0.9752770673486786
"('North America', 'US', 'South Carolina')",True,3570.8698882821714,5235.352833618849,0.9659090909090909
"('North America', 'US', 'South Dakota')",False,3972.1571772951493,4028.6364574937443,0.9786780383795309
"('North America', 'US', 'Tennessee')",True,5047.582452625495,6792.608223310976,2.0318877551020407
"('North America', 'US', 'Texas')",False,5643.112835894831,3446.9371746396796,0.9998188471432194
"('North America', 'US', 'Utah')",True,3074.3213685687106,3188.262344202336,0.5396508728179551
"('North America', 'US', 'Vermont')",False,4472.901558434499,4344.4598775142895,1.1527777777777777
"('North America', 'US', 'Virginia')",True,2958.9253469152245,4127.946757289144,1.2287581699346406
"('North America', 'US', 'Washington')",True,4214.118410534617,4382.696301695991,1.5862619808306708
"('North America', 'US', 'West Virginia')",True,4675.518799591732,5426.010203372035,2.22271714922049
"('North America', 'US', 'Wisconsin')",True,5418.001424861477,5768.89220754023,0.9845129317020288
"('North America', 'US', 'Wyoming')",False,5013.436383769067,5106.718180934453,0.6392785571142284
"('Africa', 'Uganda', 'None')",False,5350.2465553137035,3577.3797981001676,1.4817212490479816
"('Europe', 'Ukraine', 'None')",True,3944.3224549735974,4119.730373339148,0.9283819628647215
"('Asia', 'United Arab Emirates', 'None')",True,685.012406853441,1074.5953260205858,0.1628385969292223
"('Europe', 'United Kingdom', 'None')",False,4211.977183807998,1278.528209673585,0.9957517612489822
"('South America', 'Uruguay', 'None')",False,1757.365685814902,1599.246173391164,0.8680981595092024
"('Asia', 'Uzbekistan', 'None')",False,1110.8789959625126,1098.7524427858843,0.854389721627409
"('South America', 'Venezuela', 'None')",True,1571.1240887051695,1662.6426790781288,0.22100147897739278
"('Asia', 'Vietnam', 'None')",False,5718.245106618857,4874.455705204713,0.9941302027748132
"('Asia', 'Yemen', 'None')",True,2880.4646391031392,3934.5954110424227,0.9090909090909091
"('Africa', 'Zambia', 'None')",False,3918.6503451597164,3976.325065908439,5.038876889848812
"('Africa', 'Zimbabwe', 'None')",False,2928.306899652091,2403.7787701568013,0.8877697841726618
